,Region,ITEM_CODE,Period,Value,Category
4460,NW,ESP_005,2020 W25,8,Warranty
4461,NW,ESP_006,2020 W25,10,Warranty
4462,NW,ESP_007,2020 W25,5,Warranty
4463,NW,ESP_008,2020 W25,6,Warranty
4464,NW,PROD_001,2020 W26,27,Warranty
4465,NW,PROD_002,2020 W26,26,Warranty
4466,NW,PROD_003,2020 W26,24,Warranty
4467,NW,PROD_004,2020 W26,22,Warranty
4468,NW,PROD_005,2020 W26,9,Warranty
4469,NW,PROD_006,2020 W26,6,Warranty
4470,NW,PROD_007,2020 W26,13,Warranty
4471,NW,PROD_008,2020 W26,9,Warranty
4472,NW,ESP_001,2020 W26,6,Warranty
4473,NW,ESP_002,2020 W26,5,Warranty
4474,NW,ESP_003,2020 W26,5,Warranty
4475,NW,ESP_004,2020 W26,5,Warranty
4476,NW,ESP_005,2020 W26,2,Warranty
4477,NW,ESP_006,2020 W26,2,Warranty
4478,NW,ESP_007,2020 W26,3,Warranty
4479,NW,ESP_008,2020 W26,2,Warranty
4480,NW,PROD_001,2020 W27,30,Product
4481,NW,PROD_002,2020 W27,30,Product
4482,NW,PROD_003,2020 W27,22,Product
4483,NW,PROD_004,2020 W27,30,Product
4484,NW,PROD_005,2020 W27,17,Product
4485,NW,PROD_006,2020 W27,14,Product
4486,NW,PROD_007,2020 W27,18,Product
4487,NW,PROD_008,2020 W27,11,Product
4488,NW,ESP_001,2020 W27,7,Product
4489,NW,ESP_002,2020 W27,5,Product
4490,NW,ESP_003,2020 W27,5,Product
4491,NW,ESP_004,2020 W27,7,Product
4492,NW,ESP_005,2020 W27,4,Product
4493,NW,ESP_006,2020 W27,5,Product
4494,NW,ESP_007,2020 W27,4,Product
4495,NW,ESP_008,2020 W27,3,Product
4496,NW,PROD_001,2020 W28,28,Product
4497,NW,PROD_002,2020 W28,31,Product
4498,NW,PROD_003,2020 W28,24,Product
4499,NW,PROD_004,2020 W28,23,Product
4500,NW,PROD_005,2020 W28,16,Product
4501,NW,PROD_006,2020 W28,13,Product
4502,NW,PROD_007,2020 W28,13,Product
4503,NW,PROD_008,2020 W28,13,Product
4504,NW,ESP_001,2020 W28,7,Product
4505,NW,ESP_002,2020 W28,6,Product
4506,NW,ESP_003,2020 W28,6,Product
4507,NW,ESP_004,2020 W28,5,Product
4508,NW,ESP_005,2020 W28,4,Product
4509,NW,ESP_006,2020 W28,5,Product
4510,NW,ESP_007,2020 W28,3,Product
4511,NW,ESP_008,2020 W28,3,Product
4512,NW,PROD_001,2020 W29,25,Product
4513,NW,PROD_002,2020 W29,37,Product
4514,NW,PROD_003,2020 W29,28,Product
4515,NW,PROD_004,2020 W29,31,Product
4516,NW,PROD_005,2020 W29,17,Product
4517,NW,PROD_006,2020 W29,8,Product
4518,NW,PROD_007,2020 W29,11,Product
4519,NW,PROD_008,2020 W29,14,Product
4520,NW,ESP_001,2020 W29,6,Warranty
4521,NW,ESP_002,2020 W29,7,Warranty
4522,NW,ESP_003,2020 W29,7,Warranty
4523,NW,ESP_004,2020 W29,7,Warranty
4524,NW,ESP_005,2020 W29,4,Warranty
4525,NW,ESP_006,2020 W29,3,Warranty
4526,NW,ESP_007,2020 W29,2,Warranty
4527,NW,ESP_008,2020 W29,3,Warranty
4528,NW,PROD_001,2020 W03,42,Warranty
4529,NW,PROD_002,2020 W03,30,Warranty
4530,NW,PROD_003,2020 W03,46,Warranty
4531,NW,PROD_004,2020 W03,50,Warranty
4532,NW,PROD_005,2020 W03,17,Warranty
4533,NW,PROD_006,2020 W03,15,Warranty
4534,NW,PROD_007,2020 W03,10,Warranty
4535,NW,PROD_008,2020 W03,18,Warranty
4536,NW,ESP_001,2020 W03,3,Warranty
4537,NW,ESP_002,2020 W03,1,Warranty
4538,NW,ESP_003,2020 W03,3,Warranty
4539,NW,ESP_004,2020 W03,2,Warranty
4540,NW,ESP_005,2020 W03,1,Warranty
4541,NW,ESP_006,2020 W03,3,Warranty
4542,NW,ESP_007,2020 W03,0,Warranty
4543,NW,ESP_008,2020 W03,1,Warranty
4544,NW,PROD_001,2020 W30,47,Warranty
4545,NW,PROD_002,2020 W30,41,Warranty
4546,NW,PROD_003,2020 W30,27,Warranty
4547,NW,PROD_004,2020 W30,28,Warranty
4548,NW,PROD_005,2020 W30,14,Warranty
4549,NW,PROD_006,2020 W30,18,Warranty
4550,NW,PROD_007,2020 W30,17,Warranty
4551,NW,PROD_008,2020 W30,8,Warranty
4552,NW,ESP_001,2020 W30,11,Warranty
4553,NW,ESP_002,2020 W30,7,Warranty
4554,NW,ESP_003,2020 W30,7,Warranty
4555,NW,ESP_004,2020 W30,6,Warranty
4556,NW,ESP_005,2020 W30,3,Warranty
4557,NW,ESP_006,2020 W30,7,Warranty
4558,NW,ESP_007,2020 W30,4,Warranty
4559,NW,ESP_008,2020 W30,2,Warranty
4560,NW,PROD_001,2020 W31,21,Product
4561,NW,PROD_002,2020 W31,30,Product
4562,NW,PROD_003,2020 W31,18,Product
4563,NW,PROD_004,2020 W31,30,Product
4564,NW,PROD_005,2020 W31,15,Product
4565,NW,PROD_006,2020 W31,16,Product
4566,NW,PROD_007,2020 W31,18,Product
4567,NW,PROD_008,2020 W31,10,Product
4568,NW,ESP_001,2020 W31,5,Product
4569,NW,ESP_002,2020 W31,5,Product
4570,NW,ESP_003,2020 W31,4,Product
4571,NW,ESP_004,2020 W31,6,Product
4572,NW,ESP_005,2020 W31,4,Product
4573,NW,ESP_006,2020 W31,6,Product
4574,NW,ESP_007,2020 W31,4,Product
4575,NW,ESP_008,2020 W31,2,Product
4576,NW,PROD_001,2020 W32,32,Product
4577,NW,PROD_002,2020 W32,28,Product
4578,NW,PROD_003,2020 W32,24,Product
4579,NW,PROD_004,2020 W32,34,Product
4580,NW,PROD_005,2020 W32,13,Product
4581,NW,PROD_006,2020 W32,15,Product
4582,NW,PROD_007,2020 W32,9,Product
4583,NW,PROD_008,2020 W32,16,Product
4584,NW,ESP_001,2020 W32,7,Product
4585,NW,ESP_002,2020 W32,5,Product
4586,NW,ESP_003,2020 W32,6,Product
4587,NW,ESP_004,2020 W32,7,Product
4588,NW,ESP_005,2020 W32,3,Product
4589,NW,ESP_006,2020 W32,6,Product
4590,NW,ESP_007,2020 W32,2,Product
4591,NW,ESP_008,2020 W32,4,Product
4592,NW,PROD_001,2020 W33,41,Product
4593,NW,PROD_002,2020 W33,30,Product
4594,NW,PROD_003,2020 W33,27,Product
4595,NW,PROD_004,2020 W33,29,Product
4596,NW,PROD_005,2020 W33,8,Product
4597,NW,PROD_006,2020 W33,17,Product
4598,NW,PROD_007,2020 W33,10,Product
4599,NW,PROD_008,2020 W33,14,Product
4600,NW,ESP_001,2020 W33,9,Warranty
4601,NW,ESP_002,2020 W33,4,Warranty
4602,NW,ESP_003,2020 W33,6,Warranty
4603,NW,ESP_004,2020 W33,5,Warranty
4604,NW,ESP_005,2020 W33,2,Warranty
4605,NW,ESP_006,2020 W33,6,Warranty
4606,NW,ESP_007,2020 W33,2,Warranty
4607,NW,ESP_008,2020 W33,3,Warranty
4608,NW,PROD_001,2020 W34,22,Warranty
4609,NW,PROD_002,2020 W34,30,Warranty
4610,NW,PROD_003,2020 W34,34,Warranty
4611,NW,PROD_004,2020 W34,30,Warranty
4612,NW,PROD_005,2020 W34,13,Warranty
4613,NW,PROD_006,2020 W34,7,Warranty
4614,NW,PROD_007,2020 W34,14,Warranty
4615,NW,PROD_008,2020 W34,11,Warranty
4616,NW,ESP_001,2020 W34,4,Warranty
4617,NW,ESP_002,2020 W34,3,Warranty
4618,NW,ESP_003,2020 W34,6,Warranty
4619,NW,ESP_004,2020 W34,5,Warranty
4620,NW,ESP_005,2020 W34,3,Warranty
4621,NW,ESP_006,2020 W34,2,Warranty
4622,NW,ESP_007,2020 W34,3,Warranty
4623,NW,ESP_008,2020 W34,2,Warranty
4624,NW,PROD_001,2020 W35,27,Warranty
4625,NW,PROD_002,2020 W35,23,Warranty
4626,NW,PROD_003,2020 W35,27,Warranty
4627,NW,PROD_004,2020 W35,32,Warranty
4628,NW,PROD_005,2020 W35,25,Warranty
4629,NW,PROD_006,2020 W35,18,Warranty
4630,NW,PROD_007,2020 W35,11,Warranty
4631,NW,PROD_008,2020 W35,8,Warranty
4632,NW,ESP_001,2020 W35,5,Warranty
4633,NW,ESP_002,2020 W35,2,Warranty
4634,NW,ESP_003,2020 W35,4,Warranty
4635,NW,ESP_004,2020 W35,4,Warranty
4636,NW,ESP_005,2020 W35,4,Warranty
4637,NW,ESP_006,2020 W35,5,Warranty
4638,NW,ESP_007,2020 W35,2,Warranty
4639,NW,ESP_008,2020 W35,1,Warranty
4640,NW,PROD_001,2020 W36,27,Product
4641,NW,PROD_002,2020 W36,48,Product
4642,NW,PROD_003,2020 W36,35,Product
4643,NW,PROD_004,2020 W36,26,Product
4644,NW,PROD_005,2020 W36,16,Product
4645,NW,PROD_006,2020 W36,13,Product
4646,NW,PROD_007,2020 W36,14,Product
4647,NW,PROD_008,2020 W36,10,Product
4648,NW,ESP_001,2020 W36,4,Product
4649,NW,ESP_002,2020 W36,3,Product
4650,NW,ESP_003,2020 W36,4,Product
4651,NW,ESP_004,2020 W36,3,Product
4652,NW,ESP_005,2020 W36,2,Product
4653,NW,ESP_006,2020 W36,4,Product
4654,NW,ESP_007,2020 W36,2,Product
4655,NW,ESP_008,2020 W36,1,Product
4656,NW,PROD_001,2020 W37,17,Product
4657,NW,PROD_002,2020 W37,25,Product
4658,NW,PROD_003,2020 W37,38,Product
4659,NW,PROD_004,2020 W37,30,Product
4660,NW,PROD_005,2020 W37,29,Product
4661,NW,PROD_006,2020 W37,17,Product
4662,NW,PROD_007,2020 W37,13,Product
4663,NW,PROD_008,2020 W37,17,Product
4664,NW,ESP_001,2020 W37,2,Product
4665,NW,ESP_002,2020 W37,2,Product
4666,NW,ESP_003,2020 W37,5,Product
4667,NW,ESP_004,2020 W37,3,Product
4668,NW,ESP_005,2020 W37,4,Product
4669,NW,ESP_006,2020 W37,5,Product
4670,NW,ESP_007,2020 W37,2,Product
4671,NW,ESP_008,2020 W37,2,Product
4672,NW,PROD_001,2020 W38,29,Product
4673,NW,PROD_002,2020 W38,25,Product
4674,NW,PROD_003,2020 W38,52,Product
4675,NW,PROD_004,2020 W38,31,Product
4676,NW,PROD_005,2020 W38,17,Product
4677,NW,PROD_006,2020 W38,9,Product
4678,NW,PROD_007,2020 W38,15,Product
4679,NW,PROD_008,2020 W38,13,Product
4680,NW,ESP_001,2020 W38,4,Warranty
4681,NW,ESP_002,2020 W38,1,Warranty
4682,NW,ESP_003,2020 W38,6,Warranty
4683,NW,ESP_004,2020 W38,3,Warranty
4684,NW,ESP_005,2020 W38,2,Warranty
4685,NW,ESP_006,2020 W38,2,Warranty
4686,NW,ESP_007,2020 W38,2,Warranty
4687,NW,ESP_008,2020 W38,1,Warranty
4688,NW,PROD_001,2020 W39,22,Warranty
4689,NW,PROD_002,2020 W39,26,Warranty
4690,NW,PROD_003,2020 W39,32,Warranty
4691,NW,PROD_004,2020 W39,24,Warranty
4692,NW,PROD_005,2020 W39,17,Warranty
4693,NW,PROD_006,2020 W39,16,Warranty
4694,NW,PROD_007,2020 W39,18,Warranty
4695,NW,PROD_008,2020 W39,17,Warranty
4696,NW,ESP_001,2020 W39,3,Warranty
4697,NW,ESP_002,2020 W39,1,Warranty
4698,NW,ESP_003,2020 W39,4,Warranty
4699,NW,ESP_004,2020 W39,3,Warranty
4700,NW,ESP_005,2020 W39,2,Warranty
4701,NW,ESP_006,2020 W39,4,Warranty
4702,NW,ESP_007,2020 W39,2,Warranty
4703,NW,ESP_008,2020 W39,2,Warranty
4704,NW,PROD_001,2020 W04,31,Warranty
4705,NW,PROD_002,2020 W04,39,Warranty
4706,NW,PROD_003,2020 W04,39,Warranty
4707,NW,PROD_004,2020 W04,18,Warranty
4708,NW,PROD_005,2020 W04,23,Warranty
4709,NW,PROD_006,2020 W04,19,Warranty
4710,NW,PROD_007,2020 W04,23,Warranty
4711,NW,PROD_008,2020 W04,15,Warranty
4712,NW,ESP_001,2020 W04,3,Warranty
4713,NW,ESP_002,2020 W04,1,Warranty
4714,NW,ESP_003,2020 W04,3,Warranty
4715,NW,ESP_004,2020 W04,1,Warranty
4716,NW,ESP_005,2020 W04,1,Warranty
4717,NW,ESP_006,2020 W04,4,Warranty
4718,NW,ESP_007,2020 W04,1,Warranty
4719,NW,ESP_008,2020 W04,1,Warranty
4720,NW,PROD_001,2020 W40,27,Product
4721,NW,PROD_002,2020 W40,26,Product
4722,NW,PROD_003,2020 W40,25,Product
4723,NW,PROD_004,2020 W40,29,Product
4724,NW,PROD_005,2020 W40,19,Product
4725,NW,PROD_006,2020 W40,16,Product
4726,NW,PROD_007,2020 W40,16,Product
4727,NW,PROD_008,2020 W40,11,Product
4728,NW,ESP_001,2020 W40,3,Product
4729,NW,ESP_002,2020 W40,1,Product
4730,NW,ESP_003,2020 W40,3,Product
4731,NW,ESP_004,2020 W40,3,Product
4732,NW,ESP_005,2020 W40,2,Product
4733,NW,ESP_006,2020 W40,4,Product
4734,NW,ESP_007,2020 W40,2,Product
4735,NW,ESP_008,2020 W40,1,Product
4736,NW,PROD_001,2020 W41,32,Product
4737,NW,PROD_002,2020 W41,28,Product
4738,NW,PROD_003,2020 W41,25,Product
4739,NW,PROD_004,2020 W41,27,Product
4740,NW,PROD_005,2020 W41,19,Product
4741,NW,PROD_006,2020 W41,16,Product
4742,NW,PROD_007,2020 W41,12,Product
4743,NW,PROD_008,2020 W41,8,Product
4744,NW,ESP_001,2020 W41,4,Product
4745,NW,ESP_002,2020 W41,1,Product
4746,NW,ESP_003,2020 W41,3,Product
4747,NW,ESP_004,2020 W41,3,Product
4748,NW,ESP_005,2020 W41,2,Product
4749,NW,ESP_006,2020 W41,4,Product
4750,NW,ESP_007,2020 W41,1,Product
4751,NW,ESP_008,2020 W41,1,Product
4752,NW,PROD_001,2020 W42,34,Product
4753,NW,PROD_002,2020 W42,27,Product
4754,NW,PROD_003,2020 W42,22,Product
4755,NW,PROD_004,2020 W42,24,Product
4756,NW,PROD_005,2020 W42,24,Product
4757,NW,PROD_006,2020 W42,12,Product
4758,NW,PROD_007,2020 W42,19,Product
4759,NW,PROD_008,2020 W42,12,Product
4760,NW,ESP_001,2020 W42,4,Warranty
4761,NW,ESP_002,2020 W42,2,Warranty
4762,NW,ESP_003,2020 W42,2,Warranty
4763,NW,ESP_004,2020 W42,2,Warranty
4764,NW,ESP_005,2020 W42,3,Warranty
4765,NW,ESP_006,2020 W42,3,Warranty
4766,NW,ESP_007,2020 W42,2,Warranty
4767,NW,ESP_008,2020 W42,1,Warranty
4768,NW,PROD_001,2020 W43,40,Warranty
4769,NW,PROD_002,2020 W43,33,Warranty
4770,NW,PROD_003,2020 W43,24,Warranty
4771,NW,PROD_004,2020 W43,28,Warranty
4772,NW,PROD_005,2020 W43,26,Warranty
4773,NW,PROD_006,2020 W43,18,Warranty
4774,NW,PROD_007,2020 W43,12,Warranty
4775,NW,PROD_008,2020 W43,10,Warranty
4776,NW,ESP_001,2020 W43,5,Warranty
4777,NW,ESP_002,2020 W43,2,Warranty
4778,NW,ESP_003,2020 W43,2,Warranty
4779,NW,ESP_004,2020 W43,3,Warranty
4780,NW,ESP_005,2020 W43,3,Warranty
4781,NW,ESP_006,2020 W43,5,Warranty
4782,NW,ESP_007,2020 W43,1,Warranty
4783,NW,ESP_008,2020 W43,1,Warranty
4784,NW,PROD_001,2020 W44,23,Warranty
4785,NW,PROD_002,2020 W44,28,Warranty
4786,NW,PROD_003,2020 W44,29,Warranty
4787,NW,PROD_004,2020 W44,30,Warranty
4788,NW,PROD_005,2020 W44,21,Warranty
4789,NW,PROD_006,2020 W44,13,Warranty
4790,NW,PROD_007,2020 W44,10,Warranty
4791,NW,PROD_008,2020 W44,11,Warranty
4792,NW,ESP_001,2020 W44,3,Warranty
4793,NW,ESP_002,2020 W44,2,Warranty
4794,NW,ESP_003,2020 W44,3,Warranty
4795,NW,ESP_004,2020 W44,3,Warranty
4796,NW,ESP_005,2020 W44,3,Warranty
4797,NW,ESP_006,2020 W44,3,Warranty
4798,NW,ESP_007,2020 W44,1,Warranty
4799,NW,ESP_008,2020 W44,1,Warranty
4800,NW,PROD_001,2020 W45,36,Product
4801,NW,PROD_002,2020 W45,45,Product
4802,NW,PROD_003,2020 W45,35,Product
4803,NW,PROD_004,2020 W45,28,Product
4804,NW,PROD_005,2020 W45,25,Product
4805,NW,PROD_006,2020 W45,11,Product
4806,NW,PROD_007,2020 W45,18,Product
4807,NW,PROD_008,2020 W45,23,Product
4808,NW,ESP_001,2020 W45,4,Product
4809,NW,ESP_002,2020 W45,3,Product
4810,NW,ESP_003,2020 W45,3,Product
4811,NW,ESP_004,2020 W45,2,Product
4812,NW,ESP_005,2020 W45,3,Product
4813,NW,ESP_006,2020 W45,3,Product
4814,NW,ESP_007,2020 W45,2,Product
4815,NW,ESP_008,2020 W45,3,Product
4816,NW,PROD_001,2020 W46,30,Product
4817,NW,PROD_002,2020 W46,30,Product
4818,NW,PROD_003,2020 W46,33,Product
4819,NW,PROD_004,2020 W46,29,Product
4820,NW,PROD_005,2020 W46,25,Product
4821,NW,PROD_006,2020 W46,20,Product
4822,NW,PROD_007,2020 W46,11,Product
4823,NW,PROD_008,2020 W46,20,Product
4824,NW,ESP_001,2020 W46,3,Product
4825,NW,ESP_002,2020 W46,2,Product
4826,NW,ESP_003,2020 W46,3,Product
4827,NW,ESP_004,2020 W46,2,Product
4828,NW,ESP_005,2020 W46,3,Product
4829,NW,ESP_006,2020 W46,5,Product
4830,NW,ESP_007,2020 W46,1,Product
4831,NW,ESP_008,2020 W46,2,Product
4832,NW,PROD_001,2020 W47,30,Product
4833,NW,PROD_002,2020 W47,44,Product
4834,NW,PROD_003,2020 W47,32,Product
4835,NW,PROD_004,2020 W47,34,Product
4836,NW,PROD_005,2020 W47,24,Product
4837,NW,PROD_006,2020 W47,20,Product
4838,NW,PROD_007,2020 W47,18,Product
4839,NW,PROD_008,2020 W47,11,Product
4840,NW,ESP_001,2020 W47,3,Warranty
4841,NW,ESP_002,2020 W47,2,Warranty
4842,NW,ESP_003,2020 W47,2,Warranty
4843,NW,ESP_004,2020 W47,2,Warranty
4844,NW,ESP_005,2020 W47,3,Warranty
4845,NW,ESP_006,2020 W47,5,Warranty
4846,NW,ESP_007,2020 W47,2,Warranty
4847,NW,ESP_008,2020 W47,1,Warranty
4848,NW,PROD_001,2020 W48,26,Warranty
4849,NW,PROD_002,2020 W48,29,Warranty
4850,NW,PROD_003,2020 W48,34,Warranty
4851,NW,PROD_004,2020 W48,31,Warranty
4852,NW,PROD_005,2020 W48,29,Warranty
4853,NW,PROD_006,2020 W48,26,Warranty
4854,NW,PROD_007,2020 W48,21,Warranty
4855,NW,PROD_008,2020 W48,17,Warranty
4856,NW,ESP_001,2020 W48,2,Warranty
4857,NW,ESP_002,2020 W48,1,Warranty
4858,NW,ESP_003,2020 W48,2,Warranty
4859,NW,ESP_004,2020 W48,1,Warranty
4860,NW,ESP_005,2020 W48,3,Warranty
4861,NW,ESP_006,2020 W48,6,Warranty
4862,NW,ESP_007,2020 W48,2,Warranty
4863,NW,ESP_008,2020 W48,2,Warranty
4864,NW,PROD_001,2020 W49,21,Warranty
4865,NW,PROD_002,2020 W49,27,Warranty
4866,NW,PROD_003,2020 W49,32,Warranty
4867,NW,PROD_004,2020 W49,29,Warranty
4868,NW,PROD_005,2020 W49,23,Warranty
4869,NW,PROD_006,2020 W49,26,Warranty
4870,NW,PROD_007,2020 W49,19,Warranty
4871,NW,PROD_008,2020 W49,16,Warranty
4872,NW,ESP_001,2020 W49,2,Warranty
4873,NW,ESP_002,2020 W49,1,Warranty
4874,NW,ESP_003,2020 W49,2,Warranty
4875,NW,ESP_004,2020 W49,2,Warranty
4876,NW,ESP_005,2020 W49,3,Warranty
4877,NW,ESP_006,2020 W49,6,Warranty
4878,NW,ESP_007,2020 W49,2,Warranty
4879,NW,ESP_008,2020 W49,2,Warranty
4880,NW,PROD_001,2020 W05,35,Product
4881,NW,PROD_002,2020 W05,51,Product
4882,NW,PROD_003,2020 W05,39,Product
4883,NW,PROD_004,2020 W05,32,Product
4884,NW,PROD_005,2020 W05,15,Product
4885,NW,PROD_006,2020 W05,15,Product
4886,NW,PROD_007,2020 W05,14,Product
4887,NW,PROD_008,2020 W05,10,Product
4888,NW,ESP_001,2020 W05,4,Product
4889,NW,ESP_002,2020 W05,2,Product
4890,NW,ESP_003,2020 W05,3,Product
4891,NW,ESP_004,2020 W05,2,Product
4892,NW,ESP_005,2020 W05,1,Product
4893,NW,ESP_006,2020 W05,3,Product
4894,NW,ESP_007,2020 W05,1,Product
4895,NW,ESP_008,2020 W05,1,Product
4896,NW,PROD_001,2020 W50,16,Product
4897,NW,PROD_002,2020 W50,23,Product
4898,NW,PROD_003,2020 W50,19,Product
4899,NW,PROD_004,2020 W50,25,Product
4900,NW,PROD_005,2020 W50,34,Product
4901,NW,PROD_006,2020 W50,25,Product
4902,NW,PROD_007,2020 W50,24,Product
4903,NW,PROD_008,2020 W50,16,Product
4904,NW,ESP_001,2020 W50,2,Product
4905,NW,ESP_002,2020 W50,1,Product
4906,NW,ESP_003,2020 W50,1,Product
4907,NW,ESP_004,2020 W50,1,Product
4908,NW,ESP_005,2020 W50,4,Product
4909,NW,ESP_006,2020 W50,6,Product
4910,NW,ESP_007,2020 W50,2,Product
4911,NW,ESP_008,2020 W50,2,Product
4912,NW,PROD_001,2020 W51,24,Product
4913,NW,PROD_002,2020 W51,22,Product
4914,NW,PROD_003,2020 W51,18,Product
4915,NW,PROD_004,2020 W51,19,Product
4916,NW,PROD_005,2020 W51,30,Product
4917,NW,PROD_006,2020 W51,37,Product
4918,NW,PROD_007,2020 W51,22,Product
4919,NW,PROD_008,2020 W51,27,Product
4920,NW,ESP_001,2020 W51,2,Warranty
4921,NW,ESP_002,2020 W51,1,Warranty
4922,NW,ESP_003,2020 W51,1,Warranty
4923,NW,ESP_004,2020 W51,1,Warranty
4924,NW,ESP_005,2020 W51,3,Warranty
4925,NW,ESP_006,2020 W51,9,Warranty
4926,NW,ESP_007,2020 W51,2,Warranty
4927,NW,ESP_008,2020 W51,3,Warranty
4928,NW,PROD_001,2020 W06,28,Warranty
4929,NW,PROD_002,2020 W06,28,Warranty
4930,NW,PROD_003,2020 W06,26,Warranty
4931,NW,PROD_004,2020 W06,38,Warranty
4932,NW,PROD_005,2020 W06,18,Warranty
4933,NW,PROD_006,2020 W06,16,Warranty
4934,NW,PROD_007,2020 W06,23,Warranty
4935,NW,PROD_008,2020 W06,10,Warranty
4936,NW,ESP_001,2020 W06,3,Warranty
4937,NW,ESP_002,2020 W06,1,Warranty
4938,NW,ESP_003,2020 W06,3,Warranty
4939,NW,ESP_004,2020 W06,3,Warranty
4940,NW,ESP_005,2020 W06,2,Warranty
4941,NW,ESP_006,2020 W06,4,Warranty
4942,NW,ESP_007,2020 W06,2,Warranty
4943,NW,ESP_008,2020 W06,1,Warranty
4944,NW,PROD_001,2020 W07,41,Warranty
4945,NW,PROD_002,2020 W07,25,Warranty
4946,NW,PROD_003,2020 W07,44,Warranty
4947,NW,PROD_004,2020 W07,37,Warranty
4948,NW,PROD_005,2020 W07,19,Warranty
4949,NW,PROD_006,2020 W07,19,Warranty
4950,NW,PROD_007,2020 W07,15,Warranty
4951,NW,PROD_008,2020 W07,17,Warranty
4952,NW,ESP_001,2020 W07,5,Warranty
4953,NW,ESP_002,2020 W07,1,Warranty
4954,NW,ESP_003,2020 W07,5,Warranty
4955,NW,ESP_004,2020 W07,3,Warranty
4956,NW,ESP_005,2020 W07,2,Warranty
4957,NW,ESP_006,2020 W07,5,Warranty
4958,NW,ESP_007,2020 W07,1,Warranty
4959,NW,ESP_008,2020 W07,1,Warranty
4960,NW,PROD_001,2020 W08,49,Product
4961,NW,PROD_002,2020 W08,30,Product
4962,NW,PROD_003,2020 W08,34,Product
4963,NW,PROD_004,2020 W08,33,Product
4964,NW,PROD_005,2020 W08,33,Product
4965,NW,PROD_006,2020 W08,19,Product
4966,NW,PROD_007,2020 W08,14,Product
4967,NW,PROD_008,2020 W08,20,Product
4968,NW,ESP_001,2020 W08,7,Product
4969,NW,ESP_002,2020 W08,2,Product
4970,NW,ESP_003,2020 W08,4,Product
4971,NW,ESP_004,2020 W08,3,Product
4972,NW,ESP_005,2020 W08,4,Product
4973,NW,ESP_006,2020 W08,5,Product
4974,NW,ESP_007,2020 W08,2,Product
4975,NW,ESP_008,2020 W08,2,Product
4976,NW,PROD_001,2020 W09,41,Product
4977,NW,PROD_002,2020 W09,32,Product
4978,NW,PROD_003,2020 W09,34,Product
4979,NW,PROD_004,2020 W09,30,Product
4980,NW,PROD_005,2020 W09,31,Product
4981,NW,PROD_006,2020 W09,23,Product
4982,NW,PROD_007,2020 W09,18,Product
4983,NW,PROD_008,2020 W09,14,Product
4984,NW,ESP_001,2020 W09,5,Product
4985,NW,ESP_002,2020 W09,1,Product
4986,NW,ESP_003,2020 W09,4,Product
4987,NW,ESP_004,2020 W09,2,Product
4988,NW,ESP_005,2020 W09,4,Product
4989,NW,ESP_006,2020 W09,5,Product
4990,NW,ESP_007,2020 W09,2,Product
4991,NW,ESP_008,2020 W09,1,Product
4992,SW,PROD_003,2019 W00,21,Product
4993,SW,PROD_001,2019 W00,32,Product
4994,SW,PROD_004,2019 W00,37,Product
4995,SW,PROD_002,2019 W00,31,Product
4996,SW,PROD_005,2019 W00,32,Product
4997,SW,PROD_006,2019 W00,32,Product
4998,SW,PROD_007,2019 W00,26,Product
4999,SW,PROD_008,2019 W00,25,Product
5000,SW,ESP_001,2019 W00,6,Warranty
5001,SW,ESP_002,2019 W00,2,Warranty
5002,SW,ESP_003,2019 W00,4,Warranty
5003,SW,ESP_004,2019 W00,4,Warranty
5004,SW,ESP_005,2019 W00,5,Warranty
5005,SW,ESP_006,2019 W00,10,Warranty
5006,SW,ESP_007,2019 W00,3,Warranty
5007,SW,ESP_008,2019 W00,4,Warranty
5008,SW,PROD_003,2019 W01,36,Warranty
5009,SW,PROD_001,2019 W01,48,Warranty
5010,SW,PROD_004,2019 W01,28,Warranty
5011,SW,PROD_002,2019 W01,21,Warranty
5012,SW,PROD_005,2019 W01,34,Warranty
5013,SW,PROD_006,2019 W01,44,Warranty
5014,SW,PROD_007,2019 W01,31,Warranty
5015,SW,PROD_008,2019 W01,30,Warranty
5016,SW,ESP_001,2019 W01,9,Warranty
5017,SW,ESP_002,2019 W01,2,Warranty
5018,SW,ESP_003,2019 W01,7,Warranty
5019,SW,ESP_004,2019 W01,3,Warranty
5020,SW,ESP_005,2019 W01,5,Warranty
5021,SW,ESP_006,2019 W01,14,Warranty
5022,SW,ESP_007,2019 W01,4,Warranty
5023,SW,ESP_008,2019 W01,5,Warranty
5024,SW,PROD_003,2019 W10,41,Warranty
5025,SW,PROD_001,2019 W10,45,Warranty
5026,SW,PROD_004,2019 W10,28,Warranty
5027,SW,PROD_002,2019 W10,41,Warranty
5028,SW,PROD_005,2019 W10,28,Warranty
5029,SW,PROD_006,2019 W10,26,Warranty
5030,SW,PROD_007,2019 W10,43,Warranty
5031,SW,PROD_008,2019 W10,35,Warranty
5032,SW,ESP_001,2019 W10,8,Warranty
5033,SW,ESP_002,2019 W10,5,Warranty
5034,SW,ESP_003,2019 W10,6,Warranty
5035,SW,ESP_004,2019 W10,4,Warranty
5036,SW,ESP_005,2019 W10,6,Warranty
5037,SW,ESP_006,2019 W10,8,Warranty
5038,SW,ESP_007,2019 W10,6,Warranty
5039,SW,ESP_008,2019 W10,7,Warranty
5040,SW,PROD_003,2019 W11,45,Product
